tweet_id,retweet_count,favorite_count
730196704625098752,1710,4452
729854734790754305,1018,3721
729838605770891264,339,1604
729823566028484608,1127,3663
729463711119904772,2099,5326
729113531270991872,288,1742
728986383096946689,742,2893
728760639972315136,1547,4303
728751179681943552,617,2553
728653952833728512,949,3067
728409960103686147,1827,4511
728387165835677696,879,3428
728046963732717569,1086,3950
728035342121635841,1515,4168
728015554473250816,992,3796
727685679342333952,576,2735
727644517743104000,1591,5401
727524757080539137,1088,4121
727314416056803329,673,3072
727286334147182592,747,2834
727175381690781696,1247,3603
727155742655025152,1202,3338
726935089318363137,2210,6318
726887082820554753,1371,3536
726828223124897792,920,3309
726224900189511680,1044,4089
725842289046749185,2424,6532
725786712245440512,1248,3853
725729321944506368,1609,4806
725458796924002305,557,1307
724983749226668032,1171,3450
724771698126512129,568,2162
724405726123311104,1515,4880
724049859469295616,1623,3986
724046343203856385,513,2458
724004602748780546,1395,3840
723912936180330496,1128,3599
723688335806480385,2647,7055
723673163800948736,816,2795
723179728551723008,1692,4873
722974582966214656,1443,3777
722613351520608256,1496,4594
721503162398597120,1649,4238
721001180231503872,551,2350
720785406564900865,700,2864
720775346191278080,570,2259
720415127506415616,1366,3804
720389942216527872,2270,5884
720340705894408192,881,2630
720059472081784833,1021,3565
720043174954147842,1820,4585
719991154352222208,1600,4490
719704490224398336,1302,4188
719551379208073216,1717,4656
719367763014393856,692,2604
719339463458033665,1122,4112
719332531645071360,860,3184
718971898235854848,986,3216
718939241951195136,1587,4812
718631497683582976,7252,17388
718613305783398402,430,2263
718540630683709445,927,2245
718460005985447936,479,2513
718454725339934721,1384,4514
718246886998687744,448,1766
718234618122661888,915,3573
717841801130979328,545,2278
717790033953034240,990,2637
717537687239008257,1667,5332
717428917016076293,408,1478
717421804990701568,760,2899
717047459982213120,1744,5816
717009362452090881,872,2989
716802964044845056,1051,3973
716791146589110272,1459,7753
716730379797970944,397,1137
716447146686459905,5325,12040
716439118184652801,191,2202
716285507865542656,969,2561
716080869887381504,1712,6266
715928423106027520,796,2940
715758151270801409,1292,3427
715733265223708672,1534,4298
715704790270025728,515,2567
715696743237730304,1170,3619
715680795826982913,1447,3979
715360349751484417,1414,5050
715342466308784130,627,2801
715220193576927233,590,2219
715200624753819648,1689,4763
715009755312439296,1107,3824
714982300363173890,937,3438
714962719905021952,3847,6762
714957620017307648,1284,3823
714631576617938945,900,3021
714606013974974464,834,3352
714485234495041536,1013,2462
714258258790387713,672,2828
714251586676113411,762,3033
714214115368108032,802,2118
714141408463036416,1285,4011
713919462244790272,724,3051
713909862279876608,486,1754
713900603437621249,665,2628
713761197720473600,1244,4474
713411074226274305,1190,4103
713177543487135744,2600,6664
713175907180089344,1336,4099
712809025985978368,6103,17588
712717840512598017,4520,11349
712668654853337088,1102,3836
712438159032893441,1422,4917
712309440758808576,24,222
712097430750289920,938,3471
712092745624633345,814,2715
712085617388212225,438,3021
712065007010385924,570,2080
711998809858043904,122,0
711968124745228288,2097,7429
711743778164514816,912,2624
711732680602345472,3702,8108
711694788429553666,16666,30334
711652651650457602,822,3557
711363825979756544,1020,3333
711306686208872448,680,3060
711008018775851008,560,2749
710997087345876993,1267,4226
710844581445812225,614,2357
710833117892898816,476,2477
710658690886586372,515,2144
710609963652087808,2162,4443
710588934686908417,1701,4189
710296729921429505,672,2205
710283270106132480,481,2001
710272297844797440,1146,4155
710269109699739648,1019,2202
710153181850935296,814,2688
710140971284037632,807,2525
710117014656950272,1785,5039
709918798883774466,996,3233
709901256215666688,92,608
709852847387627521,1092,3244
709566166965075968,1077,3260
709556954897764353,975,3029
709519240576036864,219,1388
709449600415961088,520,2029
709409458133323776,617,2432
709225125749587968,522,2216
709207347839836162,5196,11446
709198395643068416,591,2273
709179584944730112,611,1858
709158332880297985,367,1883
709042156699303936,1483,4349
708853462201716736,595,1671
708845821941387268,806,2745
708834316713893888,452,1557
708810915978854401,6270,15257
708738143638450176,742,2549
708711088997666817,641,2345
708479650088034305,619,2347
708469915515297792,733,2858
708400866336894977,9095,14708
708356463048204288,1201,3308
708349470027751425,677,2193
708130923141795840,786,3106
708119489313951744,899,2490
708109389455101952,502,1806
708026248782585858,1754,4076
707995814724026368,1017,2876
707983188426153984,2,45
707969809498152960,870,2493
707776935007539200,874,3014
707741517457260545,558,2295
707738799544082433,2208,3745
707693576495472641,919,3127
707629649552134146,788,2361
707610948723478529,5741,15638
707420581654872064,635,2077
707411934438625280,546,2120
707387676719185920,1151,3222
707377100785885184,977,3020
707315916783140866,580,2288
707297311098011648,712,2585
707059547140169728,619,2405
707038192327901184,720,2018
707021089608753152,1227,3743
707014260413456384,545,2122
706904523814649856,7130,13460
706901761596989440,528,1892
706681918348251136,896,3032
706644897839910912,990,2356
706593038911545345,582,1992
706538006853918722,1298,3201
706516534877929472,932,2879
706346369204748288,844,3183
706310011488698368,7157,19582
706291001778950144,439,1571
706265994973601792,852,2529
706169069255446529,2004,3601
706166467411222528,1459,4743
706153300320784384,346,1365
705975130514706432,666,2868
705970349788291072,799,2934
705898680587526145,496,2192
705786532653883392,468,1799
705591895322394625,1035,2922
705475953783398401,832,2751
705442520700944385,1465,4078
705428427625635840,1526,3525
705239209544720384,679,2778
705223444686888960,716,2385
705102439679201280,475,1967
705066031337840642,556,2018
704871453724954624,1018,3969
704859558691414016,477,2076
704847917308362754,1370,4712
704819833553219584,900,2455
704761120771465216,2636,6151
704499785726889984,908,2668
704491224099647488,71,690
704480331685040129,981,3154
704364645503647744,3237,7355
704347321748819968,314,1449
704134088924532736,413,1390
704113298707505153,520,1718
704054845121142784,844,2697
703774238772166656,405,1711
703769065844768768,1025,3020
703631701117943808,602,2370
703611486317502464,1385,3552
703425003149250560,1225,3510
703407252292673536,624,2262
703382836347330562,1035,3226
703356393781329922,346,1772
703268521220972544,495,1828
703079050210877440,2808,6831
703041949650034688,11345,24384
702932127499816960,654,2376
702899151802126337,413,1486
702684942141153280,965,2991
702671118226825216,509,2022
702598099714314240,3143,11355
702539513671897089,874,2654
702332542343577600,1387,2940
702321140488925184,956,3035
702276748847800320,695,2285
702217446468493312,1229,4402
701981390485725185,893,3167
701952816642965504,932,3548
701889187134500865,1257,3255
701805642395348998,1512,3128
701601587219795968,416,1931
701570477911896070,841,2585
701545186879471618,551,2459
701214700881756160,4643,11299
700890391244103680,510,2049
700864154249383937,559,2404
700847567345688576,452,2283
700796979434098688,863,2262
700747788515020802,8464,21063
700518061187723268,723,2399
700505138482569216,523,2114
700462010979500032,1626,3788
700167517596164096,656,2437
700151421916807169,611,2062
700143752053182464,2443,6941
700062718104104960,614,2453
700029284593901568,532,1922
700002074055016451,1206,3038
699801817392291840,851,2783
699788877217865730,470,2066
699779630832685056,1111,2513
699775878809702401,541,1813
699691744225525762,4167,9491
699446877801091073,2401,5521
699434518667751424,468,2035
699423671849451520,290,1252
699413908797464576,572,1934
699370870310113280,395,1757
699323444782047232,784,2913
699088579889332224,566,2091
699079609774645248,576,2263
699072405256409088,1081,2725
699060279947165696,1627,3441
699036661657767936,1094,2408
698989035503689728,879,3088
698953797952008193,832,2493
698907974262222848,556,2346
698710712454139905,620,2279
698703483621523456,337,1332
698635131305795584,315,1198
698549713696649216,561,2152
698355670425473025,397,1709
698342080612007937,873,2082
698262614669991936,1800,4413
698195409219559425,5461,15551
698178924120031232,678,2598
697995514407682048,306,1417
697990423684476929,1174,3021
697943111201378304,618,2210
697881462549430272,1058,2789
697630435728322560,498,1604
697616773278015490,925,2897
697596423848730625,1135,2791
697575480820686848,455,1894
697516214579523584,996,1881
697482927769255936,603,2245
697463031882764288,1276,3177
697270446429966336,1719,4354
697259378236399616,908,3050
697255105972801536,1058,2855
697242256848379904,618,2334
696900204696625153,941,2928
696894894812565505,621,2177
696886256886657024,1631,4456
696754882863349760,329,1375
696744641916489729,838,1900
696713835009417216,587,2183
696518437233913856,1573,3645
696490539101908992,127,1137
696488710901260288,930,2320
696405997980676096,1054,2934
696100768806522880,588,1782
695816827381944320,1056,2766
695794761660297217,709,2923
695767669421768709,666,1713
695629776980148225,1900,4212
695446424020918272,1657,4103
695409464418041856,3259,8010
695314793360662529,1303,3346
695095422348574720,552,2467
695074328191332352,998,2619
695064344191721472,530,1482
695051054296211456,718,2440
694925794720792577,823,2503
694905863685980160,839,2541
694669722378485760,13111,33090
694356675654983680,251,1390
694352839993344000,543,1885
694342028726001664,432,1465
694329668942569472,451,1827
694206574471057408,1860,3825
694183373896572928,844,2714
694001791655137281,926,3147
693993230313091072,360,1740
693942351086120961,331,1628
693647888581312512,523,2482
693644216740769793,115,1268
693642232151285760,378,2362
693629975228977152,723,2265
693622659251335168,338,1423
693590843962331137,1784,4671
693582294167244802,223,1523
693486665285931008,572,1633
693280720173801472,1126,3095
693267061318012928,735,2204
693262851218264065,452,2051
693231807727280129,673,2661
693155686491000832,2905,7276
693109034023534592,552,1570
693095443459342336,406,1707
692919143163629568,700,2507
692905862751522816,791,2242
692901601640583168,540,1620
692894228850999298,718,2089
692828166163931137,799,2664
692752401762250755,3311,6295
692568918515392513,1397,4039
692535307825213440,1237,2910
692530551048294401,370,1708
692423280028966913,198,1369
692417313023332352,3145,8676
692187005137076224,750,2342
692158366030913536,721,1977
692142790915014657,355,1515
692041934689402880,1134,3130
692017291282812928,873,2678
691820333922455552,1499,3663
691793053716221953,3838,7506
691756958957883396,889,2609
691675652215414786,461,1801
691483041324204033,502,2206
691459709405118465,1028,3738
691444869282295808,754,2441
691416866452082688,6931,17895
691321916024623104,602,2392
691096613310316544,797,2768
691090071332753408,307,1606
690989312272396288,2620,5454
690959652130045952,1119,3324
690938899477221376,1756,3781
690932576555528194,911,3033
690735892932222976,1158,3508
690728923253055490,469,2009
690690673629138944,751,2157
690649993829576704,250,1203
690607260360429569,14,279
690597161306841088,548,1787
690400367696297985,406,1746
690374419777196032,764,2978
690360449368465409,796,2455
690348396616552449,465,1374
690248561355657216,370,1544
690021994562220032,924,2587
690015576308211712,663,2311
690005060500217858,1539,3391
689999384604450816,329,1308
689993469801164801,409,1349
689977555533848577,410,1271
689905486972461056,624,2263
689877686181715968,1045,2807
689835978131935233,689,2023
689661964914655233,852,3002
689659372465688576,3487,9546
689623661272240129,581,2045
689599056876867584,5029,10792
689557536375177216,405,1903
689517482558820352,1300,3135
689289219123089408,851,2074
689283819090870273,1005,3025
689280876073582592,642,1830
689275259254616065,225,1055
689255633275777024,978,2357
689154315265683456,899,2862
689143371370250240,457,1869
688916208532455424,773,2502
688908934925697024,708,1945
688898160958271489,711,1932
688894073864884227,622,2062
688828561667567616,326,1281
688804835492233216,170,890
688789766343622656,604,2060
688547210804498433,627,2405
688519176466644993,661,2155
688385280030670848,4086,8570
688211956440801280,761,2082
688179443353796608,532,1981
688116655151435777,700,2619
688064179421470721,324,1601
687841446767013888,2256,5032
687826841265172480,1012,2526
687818504314159109,866,2283
687807801670897665,660,2203
687732144991551489,597,1625
687704180304273409,767,2245
687664829264453632,471,1807
687494652870668288,530,1763
687480748861947905,222,1477
687476254459715584,483,1832
687460506001633280,492,1907
687399393394311168,555,1752
687317306314240000,8360,18679
687312378585812992,1736,4020
687127927494963200,2057,4980
687124485711986689,462,2021
687109925361856513,2239,5373
687102708889812993,873,2171
687096057537363968,552,2082
686947101016735744,2905,8001
686760001961103360,1258,3244
686749460672679938,1321,3205
686730991906516992,1094,3814
686683045143953408,735,2614
686618349602762752,1240,3417
686606069955735556,492,1754
686394059078897668,633,1600
686386521809772549,792,3016
686377065986265092,516,2053
686358356425093120,602,2001
686286779679375361,1527,3729
686050296934563840,664,2066
686035780142297088,104,1062
686034024800862208,1038,2851
686007916130873345,366,2285
686003207160610816,563,1684
685973236358713344,477,1941
685943807276412928,536,1499
685906723014619143,2596,6911
685681090388975616,110,1887
685663452032069632,1335,2978
685641971164143616,700,2697
685547936038666240,14155,30423
685532292383666176,1047,2814
685325112850124800,3590,8688
685321586178670592,580,2451
685315239903100929,945,3035
685307451701334016,397,1929
685268753634967552,1078,2844
685198997565345792,589,2143
685169283572338688,1281,3788
684969860808454144,328,2218
684959798585110529,2816,6298
684940049151070208,947,2964
684926975086034944,417,3226
684914660081053696,1326,3226
684902183876321280,467,1718
684880619965411328,728,1924
684830982659280897,19725,32400
684800227459624960,906,2517
684594889858887680,3171,8196
684588130326986752,1281,3815
684567543613382656,1107,2763
684538444857667585,856,2439
684481074559381504,1071,3572
684460069371654144,503,1821
684241637099323392,2954,7494
684225744407494656,184,1149
684222868335505415,1241,3522
684200372118904832,945,1987
684195085588783105,457,1765
684188786104872960,1054,3226
684177701129875456,594,1867
684147889187209216,1376,2747
684122891630342144,426,1861
684097758874210310,1299,3801
683857920510050305,1021,3525
683852578183077888,316,1797
683849932751646720,856,2417
683834909291606017,1024,2418
683828599284170753,973,2590
683773439333797890,1221,3078
683742671509258241,3011,5985
683515932363329536,2619,6800
683498322573824003,874,2934
683481228088049664,904,2452
683462770029932544,620,2242
683449695444799489,1459,3584
683391852557561860,2181,7056
683357973142474752,825,2672
683142553609318400,938,2649
683111407806746624,818,3148
683098815881154561,589,2001
683078886620553216,520,1860
683030066213818368,671,2002
682962037429899265,14904,33839
682808988178739200,155,1631
682788441537560576,1019,2286
682750546109968385,398,1406
682697186228989953,332,1217
682662431982772225,988,2819
682638830361513985,535,1911
682429480204398592,1046,3186
682406705142087680,1589,6974
682393905736888321,598,2077
682389078323662849,424,1543
682303737705140231,886,2827
682259524040966145,1079,3815
682242692827447297,1040,2972
682088079302213632,8909,16817
682059653698686977,1531,4543
682047327939461121,849,2951
682032003584274432,1797,6071
682003177596559360,1371,2874
681981167097122816,922,2600
681891461017812993,746,2276
681694085539872773,3697,11830
681679526984871937,400,1629
681654059175129088,820,2427
681610798867845120,419,1735
681579835668455424,1179,3258
681523177663676416,5216,13192
681340665377193984,245,1519
681339448655802368,3708,8565
681320187870711809,672,2415
681302363064414209,1625,3603
681297372102656000,857,2961
681281657291280384,997,2965
681261549936340994,236,1335
681242418453299201,470,1359
681231109724700672,441,2243
681193455364796417,1340,3422
680970795137544192,586,2216
680959110691590145,1825,4224
680940246314430465,937,2925
680934982542561280,394,1921
680913438424612864,563,2211
680889648562991104,326,1614
680836378243002368,1185,3191
680805554198020098,607,1981
680801747103793152,742,2189
680798457301471234,939,2610
680609293079592961,628,2413
680583894916304897,1192,3311
680497766108381184,1736,3892
680494726643068929,440,1575
680473011644985345,674,2345
680440374763077632,443,1329
680221482581123072,262,1363
680206703334408192,1050,2592
680191257256136705,441,1982
680176173301628928,1399,3566
680161097740095489,672,2143
680145970311643136,1563,3313
680130881361686529,857,2118
680115823365742593,830,2498
680100725817409536,1253,3305
680085611152338944,8156,11760
680070545539371008,776,2388
679877062409191424,581,1798
679872969355714560,598,2012
679862121895714818,557,2253
679854723806179328,1102,2615
679844490799091713,687,2185
679828447187857408,12608,33199
679777920601223168,998,2855
679736210798047232,718,1915
679729593985699840,749,1993
679722016581222400,426,1539
679530280114372609,1887,4373
679527802031484928,653,2428
679511351870550016,1147,3075
679503373272485890,1338,2918
679475951516934144,585,1926
679462823135686656,17034,29435
679405845277462528,1074,2167
679158373988876288,7250,19456
679148763231985668,927,2558
679132435750195208,1036,2710
679111216690831360,2315,5441
679062614270468097,7215,15495
679047485189439488,587,2057
679001094530465792,1096,2599
678991772295516161,1017,2071
678969228704284672,409,1498
678800283649069056,821,2357
678798276842360832,1030,3168
678774928607469569,821,2576
678767140346941444,1229,3224
678764513869611008,416,1483
678755239630127104,2936,6491
678740035362037760,1490,3402
678708137298427904,2192,5134
678675843183484930,1321,2606
678643457146150913,360,1882
678446151570427904,1372,3657
678424312106393600,2280,5006
678410210315247616,1610,3829
678399652199309312,28597,73531
678396796259975168,375,1459
678389028614488064,383,1715
678380236862578688,823,2244
678341075375947776,473,1576
678334497360859136,224,1184
678278586130948096,5497,10423
678255464182861824,328,1453
678023323247357953,341,1743
678021115718029313,5641,12388
677961670166224897,1525,3145
677918531514703872,364,1220
677895101218201600,1845,4400
677716515794329600,877,2784
677700003327029250,1292,3116
677698403548192770,286,1117
677687604918272002,756,2263
677673981332312066,1351,3035
677662372920729601,843,1777
677644091929329666,727,1711
677573743309385728,600,1939
677565715327688705,411,1190
677557565589463040,1017,2223
677547928504967168,3299,6330
677530072887205888,204,968
677335745548390400,1551,2759
677334615166730240,253,1227
677331501395156992,209,987
677328882937298944,1345,3338
677314812125323265,471,1500
677301033169788928,354,1114
677269281705472000,636,1799
677228873407442944,1468,3211
677187300187611136,814,2484
676975532580409345,952,2528
676957860086095872,720,2028
676949632774234114,348,1187
676946864479084545,327,1576
676942428000112642,668,1878
676916996760600576,1618,2697
676897532954456065,649,2051
676864501615042560,628,1903
676821958043033607,13804,20746
676819651066732545,602,1656
676811746707918848,379,1306
676776431406465024,1805,4532
676617503762681856,855,2615
676613908052996102,177,986
676606785097199616,387,1723
676603393314578432,341,1041
676593408224403456,1892,4139
676590572941893632,110,840
676588346097852417,701,2086
676582956622721024,252,1082
676575501977128964,990,2334
676533798876651520,490,1700
676496375194980353,471,1374
676470639084101634,4183,10598
676440007570247681,590,1564
676430933382295552,302,1263
676263575653122048,484,1893
676237365392908289,251,1091
676219687039057920,27799,70978
676215927814406144,516,1573
676191832485810177,919,2059
676146341966438401,592,1754
676121918416756736,1028,1967
676101918813499392,1051,2581
676098748976615425,1251,2681
676089483918516224,392,1182
675898130735476737,505,1448
675891555769696257,765,1924
675888385639251968,841,2118
675878199931371520,1243,3783
675870721063669760,500,1469
675853064436391936,1136,2426
675849018447167488,123,866
675845657354215424,780,2049
675820929667219457,208,955
675798442703122432,3048,9325
675781562965868544,420,1458
675740360753160193,296,1062
675710890956750848,722,1695
675707330206547968,600,1786
675706639471788032,86,583
675534494439489536,363,1663
675531475945709568,332,1069
675522403582218240,248,942
675517828909424640,407,1151
675501075957489664,5226,15568
675497103322386432,1137,2825
675489971617296384,528,1156
675483430902214656,855,1666
675432746517426176,503,1362
675372240448454658,458,1531
675362609739206656,196,943
675354435921575936,14906,29502
675349384339542016,2001,3536
675334060156301312,1134,2492
675166823650848770,1387,3178
675153376133427200,2266,5605
675149409102012420,1501,3355
675147105808306176,200,842
675146535592706048,257,1055
675145476954566656,783,1918
675135153782571009,413,1165
675113801096802304,689,1740
675111688094527488,214,867
675109292475830276,1000,2522
675047298674663426,275,929
675015141583413248,1048,2425
675006312288268288,201,876
675003128568291329,406,1394
674999807681908736,957,1996
674805413498527744,318,764
674800520222154752,749,2705
674793399141146624,954,2224
674790488185167872,219,986
674788554665512960,181,719
674781762103414784,1050,1807
674774481756377088,411,990
674767892831932416,692,1631
674764817387900928,200,700
674754018082705410,384,1229
674752233200820224,401,1312
674743008475090944,467,1260
674742531037511680,45,430
674739953134403584,327,968
674737130913071104,80,580
674690135443775488,412,1027
674670581682434048,568,1449
674664755118911488,205,812
674646392044941312,430,1281
674644256330530816,242,929
674638615994089473,512,1518
674632714662858753,503,1346
674606911342424069,86,840
674468880899788800,1784,5567
674447403907457024,315,957
674436901579923456,344,987
674422304705744896,466,1285
674416750885273600,117,611
674410619106390016,402,1071
674394782723014656,489,1335
674372068062928900,280,767
674330906434379776,66,506
674318007229923329,450,1253
674307341513269249,6046,10159
674291837063053312,5148,13203
674271431610523648,645,1394
674269164442398721,202,824
674265582246694913,734,1463
674262580978937856,386,1180
674255168825880576,466,1307
674082852460433408,144,682
674075285688614912,246,889
674063288070742018,1911,5736
674053186244734976,1131,2954
674051556661161984,432,1294
674045139690631169,566,1268
674042553264685056,111,636
674038233588723717,369,980
674036086168010753,181,761
674024893172875264,1087,1586
674019345211760640,265,1016
674014384960745472,560,1389
674008982932058114,300,1082
673956914389192708,838,1752
673919437611909120,327,1057
673906403526995968,1438,2850
673887867907739649,221,844
673716320723169284,670,2788
673715861853720576,1815,3172
673711475735838725,265,941
673709992831262724,236,754
673708611235921920,256,954
673707060090052608,346,987
673705679337693185,359,1125
673700254269775872,501,1282
673697980713705472,1697,3518
673689733134946305,570,1546
673688752737402881,440,1126
673686845050527744,377,1277
673680198160809984,418,1230
673662677122719744,328,1131
673656262056419329,199,650
673636718965334016,308,995
673612854080196609,632,1426
673583129559498752,314,1068
673580926094458881,239,738
673576835670777856,488,1236
673363615379013632,267,932
673359818736984064,594,1288
673355879178194945,494,1345
673352124999274496,475,1496
673350198937153538,185,686
673345638550134785,1104,2234
673343217010679808,235,861
673342308415348736,492,1139
673320132811366400,6895,11985
673317986296586240,216,782
673295268553605120,2752,6736
673270968295534593,313,960
673240798075449344,617,1279
673213039743795200,724,1979
673148804208660480,550,1493
672997845381865473,631,1754
672995267319328768,253,844
672988786805112832,254,878
672984142909456390,471,1115
672980819271634944,891,1630
672975131468300288,783,1498
672970152493887488,305,841
672968025906282496,471,1186
672964561327235073,557,1262
672902681409806336,425,1233
672898206762672129,363,795
672884426393653248,731,1370
672877615439593473,302,909
672834301050937345,504,1158
672828477930868736,419,1110
672640509974827008,272,874
672622327801233409,423,1151
672614745925664768,512,1091
672609152938721280,338,971
672604026190569472,337,973
672594978741354496,531,1181
672591762242805761,286,846
672591271085670400,157,641
672538107540070400,318,902
672523490734551040,146,552
672488522314567680,373,990
672482722825261057,519,992
672481316919734272,110,640
672475084225949696,608,1299
672466075045466113,448,1191
672272411274932228,2938,5727
672267570918129665,538,1318
672264251789176834,287,1012
672256522047614977,1329,2513
672254177670729728,652,1277
672248013293752320,524,1531
672245253877968896,132,607
672239279297454080,276,806
672231046314901505,876,1624
672222792075620352,176,703
672205392827572224,1010,1992
672169685991993344,320,908
672160042234327040,304,765
672139350159835138,597,1547
672125275208069120,993,2120
672095186491711488,328,878
672082170312290304,319,839
672068090318987265,441,1141
671896809300709376,3677,7625
671891728106971137,483,1176
671882082306625538,1214,3115
671879137494245376,575,1247
671874878652489728,479,1108
671866342182637568,420,998
671855973984772097,374,794
671789708968640512,3004,6332
671768281401958400,435,1050
671763349865160704,776,1496
671744970634719232,667,1211
671743150407421952,202,675
671735591348891648,657,1287
671729906628341761,3807,7496
671561002136281088,6325,11399
671550332464455680,183,811
671547767500775424,499,1206
671544874165002241,889,1729
671542985629241344,487,966
671538301157904385,336,836
671536543010570240,344,1037
671533943490011136,497,898
671528761649688577,217,739
671520732782923777,454,1223
671518598289059840,253,831
671511350426865664,606,1429
671504605491109889,3130,6246
671497587707535361,391,828
671488513339211776,415,885
671486386088865792,173,512
671485057807351808,196,679
671390180817915904,654,1281
671362598324076544,258,980
671357843010908160,133,351
671355857343524864,105,421
671347597085433856,371,835
671186162933985280,176,642
671182547775299584,284,980
671166507850801152,302,783
671163268581498880,968,1461
671159727754231808,69,313
671154572044468225,186,625
671151324042559489,128,588
671147085991960577,192,586
671141549288370177,572,1024
671138694582165504,344,823
671134062904504320,163,655
671122204919246848,2189,3088
671115716440031232,674,1216
671109016219725825,378,1004
670995969505435648,244,970
670842764863651840,7580,22090
670840546554966016,166,524
670838202509447168,599,985
670833812859932673,109,382
670832455012716544,184,647
670826280409919488,3515,4875
670823764196741120,162,677
670822709593571328,83,545
670815497391357952,1322,2789
670811965569282048,231,984
670807719151067136,428,1051
670804601705242624,821,1741
670803562457407488,78,304
670797304698376195,203,661
670792680469889025,238,734
670789397210615808,210,585
670786190031921152,171,530
670783437142401025,331,726
670782429121134593,661,1350
670780561024270336,249,702
670778058496974848,62,298
670764103623966721,371,958
670755717859713024,89,393
670733412878163972,446,851
670727704916926465,314,737
670717338665226240,418,1053
670704688707301377,319,687
670691627984359425,209,521
670679630144274432,243,666
670676092097810432,35,215
670668383499735048,4325,9471
670474236058800128,634,1341
670468609693655041,77,317
670465786746662913,467,855
670452855871037440,174,489
670449342516494336,570,1076
670444955656130560,1746,6063
670442337873600512,175,581
670435821946826752,437,940
670434127938719744,562,1256
670433248821026816,100,296
670428280563085312,524,1234
670427002554466305,142,465
670421925039075328,552,1149
670420569653809152,265,540
670417414769758208,281,501
670411370698022913,772,1797
670408998013820928,188,486
670403879788544000,130,378
670385711116361728,173,494
670374371102445568,238,670
670361874861563904,55,289
670338931251150849,96,374
670319130621435904,1067,3471
670303360680108032,107,383
670290420111441920,250,623
670093938074779648,277,911
670086499208155136,218,622
670079681849372674,1057,1958
670073503555706880,681,1386
670069087419133954,205,554
670061506722140161,290,669
670055038660800512,279,592
670046952931721218,152,575
670040295598354432,97,659
670037189829525505,240,527
670003130994700288,77,296
669993076832759809,70,288
669972011175813120,134,395
669970042633789440,43,272
669942763794931712,133,444
669926384437997569,81,339
669923323644657664,50,202
669753178989142016,341,709
669749430875258880,55,229
669684865554620416,75,448
669683899023405056,94,339
669682095984410625,116,312
669680153564442624,244,588
669661792646373376,367,715
669625907762618368,1572,3128
669603084620980224,316,846
669597912108789760,133,447
669583744538451968,804,1323
669573570759163904,120,388
669571471778410496,882,1408
669567591774625800,45,202
669564461267722241,104,337
669393256313184256,62,313
669375718304980992,633,1178
669371483794317312,148,438
669367896104181761,130,406
669363888236994561,202,558
669359674819481600,103,332
669354382627049472,1095,2394
669353438988365824,228,566
669351434509529089,157,381
669328503091937280,367,908
669327207240699904,102,497
669324657376567296,182,440
669216679721873412,348,1058
669214165781868544,135,385
669203728096960512,408,890
669037058363662336,265,573
669015743032369152,324,650
669006782128353280,209,509
669000397445533696,5527,18703
668994913074286592,191,391
668992363537309700,294,659
668989615043424256,288,596
668988183816871936,391,800
668986018524233728,140,479
668981893510119424,259,483
668979806671884288,294,705
668975677807423489,497,1158
668967877119254528,18,127
668960084974809088,210,620
668955713004314625,63,241
668932921458302977,50,227
668902994700836864,88,276
668892474547511297,126,354
668872652652679168,268,477
668852170888998912,139,409
668826086256599040,112,384
668815180734689280,227,494
668779399630725120,325,627
668655139528511488,189,474
668645506898350081,457,774
668643542311546881,447,788
668641109086707712,466,944
668636665813057536,435,922
668633411083464705,1384,2469
668631377374486528,280,618
668627278264475648,97,281
668625577880875008,111,330
668623201287675904,654,1247
668620235289837568,35,181
668614819948453888,272,545
668587383441514497,922,1478
668567822092664832,46,206
668544745690562560,197,453
668542336805281792,182,403
668537837512433665,61,227
668528771708952576,189,404
668507509523615744,87,279
668496999348633600,114,359
668484198282485761,207,372
668480044826800133,127,397
668466899341221888,442,769
668297328638447616,255,556
668291999406125056,28,213
668286279830867968,118,436
668274247790391296,198,721
668268907921326080,206,485
668256321989451776,518,1153
668248472370458624,408,842
668237644992782336,2426,5452
668226093875376128,85,247
668221241640230912,169,452
668204964695683073,173,489
668190681446379520,171,577
668171859951755264,162,425
668154635664932864,273,440
668142349051129856,239,510
668113020489474048,208,585
667937095915278337,693,1116
667924896115245057,95,264
667915453470232577,46,184
667911425562669056,246,431
667902449697558528,334,759
667886921285246976,908,1648
667885044254572545,400,728
667878741721415682,101,349
667873844930215936,340,553
667866724293877760,901,2717
667861340749471744,69,221
667832474953625600,55,255
667806454573760512,417,931
667801013445750784,82,283
667793409583771648,286,609
667782464991965184,211,363
667773195014021121,44,204
667766675769573376,185,373
667728196545200128,127,325
667724302356258817,269,424
667550904950915073,29,0
667550882905632768,26,0
667549055577362432,1958,5108
667546741521195010,107,303
667544320556335104,459,761
667538891197542400,58,176
667534815156183040,446,718
667530908589760512,206,412
667524857454854144,968,1507
667517642048163840,166,332
667509364010450944,1867,6065
667502640335572993,194,484
667495797102141441,231,457
667491009379606528,190,459
667470559035432960,85,225
667455448082227200,53,171
667453023279554560,74,279
667443425659232256,489,682
667437278097252352,198,396
667435689202614272,76,266
667405339315146752,197,411
667393430834667520,50,168
667369227918143488,145,328
667211855547486208,210,425
667200525029539841,228,544
667192066997374976,86,331
667188689915760640,331,642
667182792070062081,5277,12547
667177989038297088,48,166
667176164155375616,388,527
667174963120574464,70,218
667171260800061440,72,186
667165590075940865,972,2380
667160273090932737,50,219
667152164079423490,14617,42294
